id,state,stop_date,stop_time,location_raw,county_name,county_fips,fine_grained_location,police_department,driver_gender,driver_age_raw,driver_age,driver_race_raw,driver_race,violation_raw,violation,search_conducted,search_type_raw,search_type,contraband_found,stop_outcome,is_arrested,search_basis,officer_id,drugs_related_stop,ethnicity,district
NC-2000-001376,NC,2000-01-01,09:55,,,,Unknown,NC State Highway Patrol,M,50,50.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001377,NC,2000-01-01,09:55,,,,Unknown,NC State Highway Patrol,M,31,31.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001378,NC,2000-01-01,09:55,,,,Unknown,NC State Highway Patrol,F,28,28.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001379,NC,2000-01-01,09:55,,,,Unknown,NC State Highway Patrol,M,44,44.0,B N,Black,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-001380,NC,2000-01-01,09:57,,,,Unknown,NC State Highway Patrol,M,44,44.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001381,NC,2000-01-01,09:58,,,,Unknown,NC State Highway Patrol,M,34,34.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001382,NC,2000-01-01,09:58,,,,Unknown,NC State Highway Patrol,F,18,18.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001383,NC,2000-01-01,09:59,,,,Unknown,NC State Highway Patrol,M,49,49.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001384,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,47,47.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001385,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,22,22.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001386,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,25,25.0,U H,Hispanic,Vehicle Equipment Violation,Equipment,TRUE,Search Incident to Arrest,Incident to Arrest,FALSE,Citation,FALSE,Erratic Suspicious Behaviour,,,H,
NC-2000-001387,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,F,39,39.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001388,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,20,20.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001389,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001390,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,F,28,28.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001391,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,22,22.0,B N,Black,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-001392,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,F,30,30.0,B N,Black,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001393,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,22,22.0,B N,Black,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001394,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001395,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,23,23.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001396,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001397,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,38,38.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001398,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,F,56,56.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001399,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,63,63.0,B N,Black,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001400,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,F,18,18.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001401,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,38,38.0,B N,Black,Investigation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001402,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,41,41.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001403,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,M,31,31.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001404,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,F,67,67.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001405,NC,2000-01-01,10:00,,,,Unknown,NC State Highway Patrol,F,48,48.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001406,NC,2000-01-01,10:01,,,,Unknown,NC State Highway Patrol,M,27,27.0,U N,Other,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001407,NC,2000-01-01,10:02,,,,Unknown,NC State Highway Patrol,M,36,36.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001408,NC,2000-01-01,10:04,,,,Unknown,NC State Highway Patrol,F,40,40.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001409,NC,2000-01-01,10:05,,,,Unknown,NC State Highway Patrol,F,21,21.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001410,NC,2000-01-01,10:05,,,,Unknown,NC State Highway Patrol,M,20,20.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001411,NC,2000-01-01,10:05,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001412,NC,2000-01-01,10:05,,,,Unknown,NC State Highway Patrol,M,61,61.0,W N,White,Investigation,Other,FALSE,,,FALSE,No Action,FALSE,,,,N,
NC-2000-001413,NC,2000-01-01,10:05,,,,Unknown,NC State Highway Patrol,F,29,29.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001414,NC,2000-01-01,10:05,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001415,NC,2000-01-01,10:05,,,,Unknown,NC State Highway Patrol,M,57,57.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001416,NC,2000-01-01,10:07,,,,Unknown,NC State Highway Patrol,M,29,29.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001417,NC,2000-01-01,10:08,,,,Unknown,NC State Highway Patrol,F,32,32.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001418,NC,2000-01-01,10:08,,,,Unknown,NC State Highway Patrol,M,37,37.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001419,NC,2000-01-01,10:09,,,,Unknown,NC State Highway Patrol,F,38,38.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001420,NC,2000-01-01,10:10,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001421,NC,2000-01-01,10:10,,,,Unknown,NC State Highway Patrol,M,22,22.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001422,NC,2000-01-01,10:10,,,,Unknown,NC State Highway Patrol,M,60,60.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001423,NC,2000-01-01,10:10,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001424,NC,2000-01-01,10:10,,,,Unknown,NC State Highway Patrol,M,37,37.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001425,NC,2000-01-01,10:10,,,,Unknown,NC State Highway Patrol,M,61,61.0,W N,White,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001426,NC,2000-01-01,10:10,,,,Unknown,NC State Highway Patrol,F,43,43.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001427,NC,2000-01-01,10:10,,,,Unknown,NC State Highway Patrol,M,55,55.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001428,NC,2000-01-01,10:10,,,,Unknown,NC State Highway Patrol,M,20,20.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001429,NC,2000-01-01,10:10,,,,Unknown,NC State Highway Patrol,F,30,30.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001430,NC,2000-01-01,10:10,,,,Unknown,NC State Highway Patrol,M,39,39.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001431,NC,2000-01-01,10:11,,,,Unknown,NC State Highway Patrol,M,20,20.0,U H,Hispanic,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,H,
NC-2000-001432,NC,2000-01-01,10:11,,,,Unknown,NC State Highway Patrol,F,38,38.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001433,NC,2000-01-01,10:12,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001434,NC,2000-01-01,10:13,,,,Unknown,NC State Highway Patrol,M,25,25.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001435,NC,2000-01-01,10:14,,,,Unknown,NC State Highway Patrol,M,26,26.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001436,NC,2000-01-01,10:14,,,,Unknown,NC State Highway Patrol,M,48,48.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001437,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,37,37.0,W N,White,Impaired Driving,DUI,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-001438,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,44,44.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001439,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,26,26.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-001440,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,F,20,20.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001441,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,31,31.0,W N,White,Impaired Driving,DUI,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001442,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,43,43.0,W N,White,Impaired Driving,DUI,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-001443,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001444,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,33,33.0,U N,Other,Investigation,Other,FALSE,,,FALSE,Verbal Warning,FALSE,,,,N,
NC-2000-001445,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001446,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,44,44.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001447,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,F,16,16.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001448,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,30,30.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001449,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,23,23.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001450,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,44,44.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001451,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,65,65.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001452,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,M,68,68.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001453,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,F,54,54.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001454,NC,2000-01-01,10:15,,,,Unknown,NC State Highway Patrol,F,27,27.0,W N,White,Investigation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001455,NC,2000-01-01,10:16,,,,Unknown,NC State Highway Patrol,M,24,24.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001456,NC,2000-01-01,10:16,,,,Unknown,NC State Highway Patrol,F,35,35.0,A N,Asian,Traffic Light/Sign Violation,Stop sign/light,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001457,NC,2000-01-01,10:16,,,,Unknown,NC State Highway Patrol,F,22,22.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001458,NC,2000-01-01,10:17,,,,Unknown,NC State Highway Patrol,M,42,42.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001459,NC,2000-01-01,10:19,,,,Unknown,NC State Highway Patrol,M,17,17.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001460,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,25,25.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001461,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,40,40.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001462,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,23,23.0,W N,White,Safe Movement Violation,Safe movement,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001463,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,23,23.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Arrest,TRUE,,,,N,
NC-2000-001464,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,F,24,24.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001465,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001466,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,47,47.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001467,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,F,43,43.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001468,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,21,21.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001469,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,60,60.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001470,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,27,27.0,B N,Black,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001471,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,29,29.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001472,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,26,26.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001473,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,29,29.0,W N,White,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001474,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,27,27.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001475,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,F,65,65.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001476,NC,2000-01-01,10:20,,,,Unknown,NC State Highway Patrol,M,31,31.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001477,NC,2000-01-01,10:21,,,,Unknown,NC State Highway Patrol,F,32,32.0,B N,Black,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001478,NC,2000-01-01,10:22,,,,Unknown,NC State Highway Patrol,M,25,25.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001479,NC,2000-01-01,10:22,,,,Unknown,NC State Highway Patrol,M,35,35.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001480,NC,2000-01-01,10:24,,,,Unknown,NC State Highway Patrol,M,41,41.0,U N,Other,Vehicle Equipment Violation,Equipment,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001481,NC,2000-01-01,10:25,,,,Unknown,NC State Highway Patrol,M,39,39.0,W N,White,Other Motor Vehicle Violation,Other,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001482,NC,2000-01-01,10:25,,,,Unknown,NC State Highway Patrol,M,37,37.0,W N,White,Vehicle Regulatory Violation,Registration/plates,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001483,NC,2000-01-01,10:25,,,,Unknown,NC State Highway Patrol,M,30,30.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001484,NC,2000-01-01,10:25,,,,Unknown,NC State Highway Patrol,M,19,19.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001485,NC,2000-01-01,10:25,,,,Unknown,NC State Highway Patrol,M,41,41.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Written Warning,FALSE,,,,N,
NC-2000-001486,NC,2000-01-01,10:25,,,,Unknown,NC State Highway Patrol,M,28,28.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001487,NC,2000-01-01,10:25,,,,Unknown,NC State Highway Patrol,M,22,22.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001488,NC,2000-01-01,10:25,,,,Unknown,NC State Highway Patrol,F,35,35.0,W N,White,Speed Limit Violation,Speeding,FALSE,,,FALSE,Citation,FALSE,,,,N,
NC-2000-001489,NC,2000-01-01,10:25,,,,Unknown,NC State Highway Patrol,M,62,62.0,W N,White,Seat Belt Violation,Seat belt,FALSE,,,FALSE,Citation,FALSE,,,,N,
